gml_id,namespace,localId,label,heatConten,emissionHe,diurnalVar,value,q,x,y
ES.3474,NL.IMAER,ES.3474,ADECS (1972),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0236,0,0)",0.023600,164508.000,496950.000
ES.3475,NL.IMAER,ES.3475,ADECS (1973),0.000000000000000,141.000000000000000,CONTINUOUS,"(4:0,62.5,0,0)",62.500000,165593.000,497930.000
ES.3476,NL.IMAER,ES.3476,ADECS (1974),0.000000000000000,168.000000000000000,CONTINUOUS,"(4:0,49.3,0,0)",49.300000,165986.000,497978.000
ES.3477,NL.IMAER,ES.3477,ADECS (1975),0.000000000000000,193.000000000000000,CONTINUOUS,"(4:0,49.3,0,0)",49.300000,166308.000,497742.000
ES.3478,NL.IMAER,ES.3478,ADECS (1976),0.000000000000000,219.000000000000000,CONTINUOUS,"(4:0,49.3,0,0)",49.300000,166558.000,497433.000
ES.3479,NL.IMAER,ES.3479,ADECS (1977),0.000000000000000,244.000000000000000,CONTINUOUS,"(4:0,49.3,0,0)",49.300000,166587.000,497042.000
ES.3480,NL.IMAER,ES.3480,ADECS (1978),0.000000000000000,270.000000000000000,CONTINUOUS,"(4:0,49.3,0,0)",49.300000,166344.000,496725.000
ES.3481,NL.IMAER,ES.3481,ADECS (1979),0.000000000000000,295.000000000000000,CONTINUOUS,"(4:0,49.3,0,0)",49.300000,166050.000,496455.000
ES.3482,NL.IMAER,ES.3482,ADECS (1980),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,30.7,0,0)",30.700000,167764.000,492343.000
ES.3483,NL.IMAER,ES.3483,ADECS (1981),0.000000000000000,61.000000000000000,CONTINUOUS,"(4:0,52,0,0)",52.000000,163448.000,495977.000
ES.3484,NL.IMAER,ES.3484,ADECS (1982),0.000000000000000,157.000000000000000,CONTINUOUS,"(4:0,52.9,0,0)",52.900000,163154.000,495707.000
ES.3485,NL.IMAER,ES.3485,ADECS (1983),0.000000000000000,253.000000000000000,CONTINUOUS,"(4:0,52.9,0,0)",52.900000,162859.000,495436.000
ES.3486,NL.IMAER,ES.3486,ADECS (1984),0.000000000000000,320.000000000000000,CONTINUOUS,"(4:0,50.6,0,0)",50.600000,162564.000,495166.000
ES.3487,NL.IMAER,ES.3487,ADECS (1985),0.000000000000000,354.000000000000000,CONTINUOUS,"(4:0,47.3,0,0)",47.300000,162270.000,494895.000
ES.3488,NL.IMAER,ES.3488,ADECS (1986),0.000000000000000,388.000000000000000,CONTINUOUS,"(4:0,42.3,0,0)",42.300000,161975.000,494625.000
ES.3489,NL.IMAER,ES.3489,ADECS (1987),0.000000000000000,422.000000000000000,CONTINUOUS,"(4:0,42.3,0,0)",42.300000,161680.000,494354.000
ES.3490,NL.IMAER,ES.3490,ADECS (1988),0.000000000000000,456.000000000000000,CONTINUOUS,"(4:0,42.3,0,0)",42.300000,161386.000,494084.000
ES.3491,NL.IMAER,ES.3491,ADECS (1989),0.000000000000000,490.000000000000000,CONTINUOUS,"(4:0,42.3,0,0)",42.300000,161091.000,493813.000
ES.3492,NL.IMAER,ES.3492,ADECS (1990),0.000000000000000,525.000000000000000,CONTINUOUS,"(4:0,38.8,0,0)",38.800000,160796.000,493543.000
ES.3493,NL.IMAER,ES.3493,ADECS (1991),0.000000000000000,589.000000000000000,CONTINUOUS,"(4:0,38.6,0,0)",38.600000,160502.000,493272.000
ES.3494,NL.IMAER,ES.3494,ADECS (1992),0.000000000000000,655.000000000000000,CONTINUOUS,"(4:0,34.2,0,0)",34.200000,161470.000,486469.000
ES.3495,NL.IMAER,ES.3495,ADECS (1993),0.000000000000000,687.000000000000000,CONTINUOUS,"(4:0,34.2,0,0)",34.200000,161870.000,486451.000
ES.3496,NL.IMAER,ES.3496,ADECS (1994),0.000000000000000,719.000000000000000,CONTINUOUS,"(4:0,34.2,0,0)",34.200000,162269.000,486475.000
ES.3497,NL.IMAER,ES.3497,ADECS (1995),0.000000000000000,751.000000000000000,CONTINUOUS,"(4:0,34.2,0,0)",34.200000,162664.000,486537.000
ES.3498,NL.IMAER,ES.3498,ADECS (1996),0.000000000000000,783.000000000000000,CONTINUOUS,"(4:0,34.2,0,0)",34.200000,163051.000,486639.000
ES.3499,NL.IMAER,ES.3499,ADECS (1997),0.000000000000000,815.000000000000000,CONTINUOUS,"(4:0,34.2,0,0)",34.200000,163426.000,486778.000
ES.3500,NL.IMAER,ES.3500,ADECS (1998),0.000000000000000,854.000000000000000,CONTINUOUS,"(4:0,31.7,0,0)",31.700000,163785.000,486955.000
ES.3501,NL.IMAER,ES.3501,ADECS (1999),0.000000000000000,280.000000000000000,CONTINUOUS,"(4:0,0.021,0,0)",0.021000,164773.000,499000.000
ES.3502,NL.IMAER,ES.3502,ADECS (2000),0.000000000000000,330.000000000000000,CONTINUOUS,"(4:0,0.00568,0,0)",0.005680,162560.000,498416.000
ES.3503,NL.IMAER,ES.3503,ADECS (2001),0.000000000000000,349.000000000000000,CONTINUOUS,"(4:0,0.00568,0,0)",0.005680,162372.000,498756.000
ES.3504,NL.IMAER,ES.3504,ADECS (2002),0.000000000000000,369.000000000000000,CONTINUOUS,"(4:0,0.00568,0,0)",0.005680,162426.000,499148.000
ES.3505,NL.IMAER,ES.3505,ADECS (2003),0.000000000000000,389.000000000000000,CONTINUOUS,"(4:0,0.00568,0,0)",0.005680,162626.000,499489.000
ES.3506,NL.IMAER,ES.3506,ADECS (2004),0.000000000000000,409.000000000000000,CONTINUOUS,"(4:0,0.00568,0,0)",0.005680,162929.000,499750.000
ES.3507,NL.IMAER,ES.3507,ADECS (2005),0.000000000000000,428.000000000000000,CONTINUOUS,"(4:0,0.00568,0,0)",0.005680,163229.000,500014.000
ES.3508,NL.IMAER,ES.3508,ADECS (2006),0.000000000000000,448.000000000000000,CONTINUOUS,"(4:0,0.00568,0,0)",0.005680,163512.000,500296.000
ES.3509,NL.IMAER,ES.3509,ADECS (2007),0.000000000000000,61.000000000000000,CONTINUOUS,"(4:0,34.1,0,0)",34.100000,163817.000,496316.000
ES.3510,NL.IMAER,ES.3510,ADECS (2008),0.000000000000000,157.000000000000000,CONTINUOUS,"(4:0,34.7,0,0)",34.700000,164112.000,496586.000
ES.3511,NL.IMAER,ES.3511,ADECS (2009),0.000000000000000,253.000000000000000,CONTINUOUS,"(4:0,34.7,0,0)",34.700000,164406.000,496857.000
ES.3512,NL.IMAER,ES.3512,ADECS (2010),0.000000000000000,320.000000000000000,CONTINUOUS,"(4:0,33.2,0,0)",33.200000,164701.000,497127.000
ES.3513,NL.IMAER,ES.3513,ADECS (2011),0.000000000000000,354.000000000000000,CONTINUOUS,"(4:0,31,0,0)",31.000000,164996.000,497398.000
ES.3514,NL.IMAER,ES.3514,ADECS (2012),0.000000000000000,388.000000000000000,CONTINUOUS,"(4:0,27.7,0,0)",27.700000,165290.000,497668.000
ES.3515,NL.IMAER,ES.3515,ADECS (2013),0.000000000000000,422.000000000000000,CONTINUOUS,"(4:0,27.7,0,0)",27.700000,165585.000,497939.000
ES.3516,NL.IMAER,ES.3516,ADECS (2014),0.000000000000000,456.000000000000000,CONTINUOUS,"(4:0,27.7,0,0)",27.700000,165880.000,498209.000
ES.3517,NL.IMAER,ES.3517,ADECS (2015),0.000000000000000,490.000000000000000,CONTINUOUS,"(4:0,27.7,0,0)",27.700000,166174.000,498480.000
ES.3518,NL.IMAER,ES.3518,ADECS (2016),0.000000000000000,524.000000000000000,CONTINUOUS,"(4:0,24.8,0,0)",24.800000,166469.000,498750.000
ES.3519,NL.IMAER,ES.3519,ADECS (2017),0.000000000000000,559.000000000000000,CONTINUOUS,"(4:0,24.8,0,0)",24.800000,166764.000,499021.000
ES.3520,NL.IMAER,ES.3520,ADECS (2018),0.000000000000000,593.000000000000000,CONTINUOUS,"(4:0,22.3,0,0)",22.300000,167058.000,499291.000
ES.3521,NL.IMAER,ES.3521,ADECS (2019),0.000000000000000,625.000000000000000,CONTINUOUS,"(4:0,22.3,0,0)",22.300000,167353.000,499562.000
ES.3522,NL.IMAER,ES.3522,ADECS (2020),0.000000000000000,656.000000000000000,CONTINUOUS,"(4:0,22.3,0,0)",22.300000,167648.000,499832.000
ES.3523,NL.IMAER,ES.3523,ADECS (2021),0.000000000000000,687.000000000000000,CONTINUOUS,"(4:0,22.3,0,0)",22.300000,167942.000,500103.000
ES.3524,NL.IMAER,ES.3524,ADECS (2022),0.000000000000000,719.000000000000000,CONTINUOUS,"(4:0,22.3,0,0)",22.300000,168237.000,500373.000
ES.3525,NL.IMAER,ES.3525,ADECS (2023),0.000000000000000,750.000000000000000,CONTINUOUS,"(4:0,22.3,0,0)",22.300000,168532.000,500644.000
ES.3526,NL.IMAER,ES.3526,ADECS (2024),0.000000000000000,806.000000000000000,CONTINUOUS,"(4:0,20.9,0,0)",20.900000,168826.000,500914.000
ES.3527,NL.IMAER,ES.3527,ADECS (2025),0.000000000000000,868.000000000000000,CONTINUOUS,"(4:0,21,0,0)",21.000000,169121.000,501185.000
ES.3528,NL.IMAER,ES.3528,ADECS (2026),0.000000000000000,10.000000000000000,CONTINUOUS,"(4:0,0.0433,0,0)",0.043300,162933.000,495504.000
ES.3529,NL.IMAER,ES.3529,ADECS (2027),0.000000000000000,55.000000000000000,CONTINUOUS,"(4:0,0.0435,0,0)",0.043500,163228.000,495775.000
ES.3530,NL.IMAER,ES.3530,ADECS (2028),0.000000000000000,100.000000000000000,CONTINUOUS,"(4:0,0.0435,0,0)",0.043500,163522.000,496045.000
ES.3531,NL.IMAER,ES.3531,ADECS (2029),0.000000000000000,145.000000000000000,CONTINUOUS,"(4:0,0.0435,0,0)",0.043500,163817.000,496316.000
ES.3532,NL.IMAER,ES.3532,ADECS (2030),0.000000000000000,190.000000000000000,CONTINUOUS,"(4:0,0.0435,0,0)",0.043500,164112.000,496586.000
ES.3533,NL.IMAER,ES.3533,ADECS (2031),0.000000000000000,235.000000000000000,CONTINUOUS,"(4:0,0.0435,0,0)",0.043500,164406.000,496857.000
ES.3534,NL.IMAER,ES.3534,ADECS (2032),0.000000000000000,280.000000000000000,CONTINUOUS,"(4:0,0.0435,0,0)",0.043500,164701.000,497127.000
ES.3535,NL.IMAER,ES.3535,ADECS (2033),0.000000000000000,309.000000000000000,CONTINUOUS,"(4:0,0.00737,0,0)",0.007370,162829.000,498120.000
ES.3536,NL.IMAER,ES.3536,ADECS (2034),0.000000000000000,327.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,162560.000,498416.000
ES.3537,NL.IMAER,ES.3537,ADECS (2035),0.000000000000000,345.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,162372.000,498756.000
ES.3538,NL.IMAER,ES.3538,ADECS (2036),0.000000000000000,363.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,162426.000,499148.000
ES.3539,NL.IMAER,ES.3539,ADECS (2037),0.000000000000000,381.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,162626.000,499489.000
ES.3540,NL.IMAER,ES.3540,ADECS (2038),0.000000000000000,399.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,162929.000,499750.000
ES.3541,NL.IMAER,ES.3541,ADECS (2039),0.000000000000000,417.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,163229.000,500014.000
ES.3542,NL.IMAER,ES.3542,ADECS (2040),0.000000000000000,435.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,163512.000,500296.000
ES.3543,NL.IMAER,ES.3543,ADECS (2041),0.000000000000000,453.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,163767.000,500604.000
ES.3544,NL.IMAER,ES.3544,ADECS (2042),0.000000000000000,22.000000000000000,CONTINUOUS,"(4:0,0.036,0,0)",0.036000,162564.000,495165.000
ES.3545,NL.IMAER,ES.3545,ADECS (2043),0.000000000000000,50.000000000000000,CONTINUOUS,"(4:0,0.0361,0,0)",0.036100,162270.000,494895.000
ES.3546,NL.IMAER,ES.3546,ADECS (2044),0.000000000000000,79.000000000000000,CONTINUOUS,"(4:0,0.0361,0,0)",0.036100,161975.000,494625.000
ES.3547,NL.IMAER,ES.3547,ADECS (2045),0.000000000000000,108.000000000000000,CONTINUOUS,"(4:0,0.0361,0,0)",0.036100,161681.000,494354.000
ES.3548,NL.IMAER,ES.3548,ADECS (2046),0.000000000000000,167.000000000000000,CONTINUOUS,"(4:0,0.0146,0,0)",0.014600,161009.000,493960.000
ES.3549,NL.IMAER,ES.3549,ADECS (2047),0.000000000000000,201.000000000000000,CONTINUOUS,"(4:0,0.0146,0,0)",0.014600,160654.000,494142.000
ES.3550,NL.IMAER,ES.3550,ADECS (2048),0.000000000000000,234.000000000000000,CONTINUOUS,"(4:0,0.0146,0,0)",0.014600,160393.000,494443.000
ES.3551,NL.IMAER,ES.3551,ADECS (2049),0.000000000000000,268.000000000000000,CONTINUOUS,"(4:0,0.0146,0,0)",0.014600,160302.000,494822.000
ES.3552,NL.IMAER,ES.3552,ADECS (2050),0.000000000000000,301.000000000000000,CONTINUOUS,"(4:0,0.0146,0,0)",0.014600,160505.000,495165.000
ES.3553,NL.IMAER,ES.3553,ADECS (2051),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,162673.000,498388.000
ES.3554,NL.IMAER,ES.3554,ADECS (2052),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,162680.000,498782.000
ES.3555,NL.IMAER,ES.3555,ADECS (2053),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,162856.000,499135.000
ES.3556,NL.IMAER,ES.3556,ADECS (2054),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,163764.000,499916.000
ES.3557,NL.IMAER,ES.3557,ADECS (2055),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,164258.000,500542.000
ES.3558,NL.IMAER,ES.3558,ADECS (2056),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,164736.000,501635.000
ES.3559,NL.IMAER,ES.3559,ADECS (2057),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,164877.000,502421.000
ES.3560,NL.IMAER,ES.3560,ADECS (2058),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,164859.000,504020.000
ES.3561,NL.IMAER,ES.3561,ADECS (2059),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,164814.000,505219.000
ES.3562,NL.IMAER,ES.3562,ADECS (2060),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,164799.000,505619.000
ES.3563,NL.IMAER,ES.3563,ADECS (2061),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,164756.000,506818.000
ES.3564,NL.IMAER,ES.3564,ADECS (2062),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,164746.000,507218.000
ES.3565,NL.IMAER,ES.3565,ADECS (2063),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,164750.000,507617.000
ES.3566,NL.IMAER,ES.3566,ADECS (2064),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,164806.000,508013.000
ES.3567,NL.IMAER,ES.3567,ADECS (2065),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,164873.000,508407.000
ES.3568,NL.IMAER,ES.3568,ADECS (2066),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,164981.000,508792.000
ES.3569,NL.IMAER,ES.3569,ADECS (2067),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,165111.000,509170.000
ES.3570,NL.IMAER,ES.3570,ADECS (2068),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,165270.000,509537.000
ES.3571,NL.IMAER,ES.3571,ADECS (2069),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,165914.000,510545.000
ES.3572,NL.IMAER,ES.3572,ADECS (2070),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,166169.000,510852.000
ES.3573,NL.IMAER,ES.3573,ADECS (2071),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,166460.000,511126.000
ES.3574,NL.IMAER,ES.3574,ADECS (2072),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,166763.000,511387.000
ES.3575,NL.IMAER,ES.3575,ADECS (2073),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,167088.000,511620.000
ES.3576,NL.IMAER,ES.3576,ADECS (2074),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,167431.000,511826.000
ES.3577,NL.IMAER,ES.3577,ADECS (2075),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,167790.000,511998.000
ES.3578,NL.IMAER,ES.3578,ADECS (2076),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,168561.000,512212.000
ES.3579,NL.IMAER,ES.3579,ADECS (2077),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,168946.000,512319.000
ES.3580,NL.IMAER,ES.3580,ADECS (2078),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,169717.000,512533.000
ES.3581,NL.IMAER,ES.3581,ADECS (2079),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,170103.000,512638.000
ES.3582,NL.IMAER,ES.3582,ADECS (2080),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,171250.000,512987.000
ES.3583,NL.IMAER,ES.3583,ADECS (2081),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,171609.000,513161.000
ES.3584,NL.IMAER,ES.3584,ADECS (2082),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,171954.000,513363.000
ES.3585,NL.IMAER,ES.3585,ADECS (2083),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,172579.000,513860.000
ES.3586,NL.IMAER,ES.3586,ADECS (2084),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,173112.000,514456.000
ES.3587,NL.IMAER,ES.3587,ADECS (2085),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,21.9,0,0)",21.900000,173857.000,515397.000
ES.3588,NL.IMAER,ES.3588,ADECS (2086),0.000000000000000,53.000000000000000,CONTINUOUS,"(4:0,1.03,0,0)",1.030000,164332.000,496788.000
ES.3589,NL.IMAER,ES.3589,ADECS (2087),0.000000000000000,105.000000000000000,CONTINUOUS,"(4:0,1.03,0,0)",1.030000,164038.000,496518.000
ES.3590,NL.IMAER,ES.3590,ADECS (2088),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0572,0,0)",0.057200,163743.000,496248.000
ES.3591,NL.IMAER,ES.3591,ADECS (2089),0.000000000000000,133.000000000000000,CONTINUOUS,"(4:0,0.189,0,0)",0.189000,165355.000,498779.000
ES.3592,NL.IMAER,ES.3592,ADECS (2090),0.000000000000000,112.000000000000000,CONTINUOUS,"(4:0,0.189,0,0)",0.189000,165593.000,498466.000
ES.3593,NL.IMAER,ES.3593,ADECS (2091),0.000000000000000,91.000000000000000,CONTINUOUS,"(4:0,0.189,0,0)",0.189000,165623.000,498086.000
ES.3594,NL.IMAER,ES.3594,ADECS (2092),0.000000000000000,70.000000000000000,CONTINUOUS,"(4:0,0.189,0,0)",0.189000,165392.000,497762.000
ES.3595,NL.IMAER,ES.3595,ADECS (2093),0.000000000000000,49.000000000000000,CONTINUOUS,"(4:0,0.189,0,0)",0.189000,165098.000,497491.000
ES.3596,NL.IMAER,ES.3596,ADECS (2094),0.000000000000000,28.000000000000000,CONTINUOUS,"(4:0,0.189,0,0)",0.189000,164803.000,497221.000
ES.3597,NL.IMAER,ES.3597,ADECS (2095),0.000000000000000,7.000000000000000,CONTINUOUS,"(4:0,0.189,0,0)",0.189000,164508.000,496950.000
ES.3598,NL.IMAER,ES.3598,ADECS (2096),0.000000000000000,329.000000000000000,CONTINUOUS,"(4:0,0.00654,0,0)",0.006540,162625.000,498364.000
ES.3599,NL.IMAER,ES.3599,ADECS (2097),0.000000000000000,354.000000000000000,CONTINUOUS,"(4:0,0.00654,0,0)",0.006540,162413.000,498692.000
ES.3600,NL.IMAER,ES.3600,ADECS (2098),0.000000000000000,379.000000000000000,CONTINUOUS,"(4:0,0.00654,0,0)",0.006540,162419.000,499086.000
ES.3601,NL.IMAER,ES.3601,ADECS (2099),0.000000000000000,403.000000000000000,CONTINUOUS,"(4:0,0.00654,0,0)",0.006540,162593.000,499440.000
ES.3602,NL.IMAER,ES.3602,ADECS (2100),0.000000000000000,428.000000000000000,CONTINUOUS,"(4:0,0.00654,0,0)",0.006540,162886.000,499713.000
ES.3603,NL.IMAER,ES.3603,ADECS (2101),0.000000000000000,452.000000000000000,CONTINUOUS,"(4:0,0.00654,0,0)",0.006540,163193.000,499969.000
ES.3604,NL.IMAER,ES.3604,ADECS (2102),0.000000000000000,31.000000000000000,CONTINUOUS,"(4:0,0.00821,0,0)",0.008210,164701.000,497127.000
ES.3605,NL.IMAER,ES.3605,ADECS (2103),0.000000000000000,63.000000000000000,CONTINUOUS,"(4:0,0.00821,0,0)",0.008210,164996.000,497398.000
ES.3606,NL.IMAER,ES.3606,ADECS (2104),0.000000000000000,126.000000000000000,CONTINUOUS,"(4:0,0.0041,0,0)",0.004100,165593.000,497930.000
ES.3607,NL.IMAER,ES.3607,ADECS (2105),0.000000000000000,157.000000000000000,CONTINUOUS,"(4:0,0.0041,0,0)",0.004100,165986.000,497978.000
ES.3608,NL.IMAER,ES.3608,ADECS (2106),0.000000000000000,189.000000000000000,CONTINUOUS,"(4:0,0.0041,0,0)",0.004100,166308.000,497742.000
ES.3609,NL.IMAER,ES.3609,ADECS (2107),0.000000000000000,220.000000000000000,CONTINUOUS,"(4:0,0.0041,0,0)",0.004100,166558.000,497433.000
ES.3610,NL.IMAER,ES.3610,ADECS (2108),0.000000000000000,252.000000000000000,CONTINUOUS,"(4:0,0.0041,0,0)",0.004100,166588.000,497042.000
ES.3611,NL.IMAER,ES.3611,ADECS (2109),0.000000000000000,283.000000000000000,CONTINUOUS,"(4:0,0.0041,0,0)",0.004100,166369.000,496707.000
ES.3612,NL.IMAER,ES.3612,ADECS (2110),0.000000000000000,337.000000000000000,CONTINUOUS,"(4:0,0.00212,0,0)",0.002120,167328.000,494691.000
ES.3613,NL.IMAER,ES.3613,ADECS (2111),0.000000000000000,362.000000000000000,CONTINUOUS,"(4:0,0.00212,0,0)",0.002120,167554.000,494361.000
ES.3614,NL.IMAER,ES.3614,ADECS (2112),0.000000000000000,388.000000000000000,CONTINUOUS,"(4:0,0.00212,0,0)",0.002120,167766.000,494022.000
ES.3615,NL.IMAER,ES.3615,ADECS (2113),0.000000000000000,414.000000000000000,CONTINUOUS,"(4:0,0.00212,0,0)",0.002120,167978.000,493683.000
ES.3616,NL.IMAER,ES.3616,ADECS (2114),0.000000000000000,439.000000000000000,CONTINUOUS,"(4:0,0.00212,0,0)",0.002120,168191.000,493344.000
ES.3617,NL.IMAER,ES.3617,ADECS (2115),0.000000000000000,115.000000000000000,CONTINUOUS,"(4:0,0.122,0,0)",0.122000,163228.000,495775.000
ES.3618,NL.IMAER,ES.3618,ADECS (2116),0.000000000000000,200.000000000000000,CONTINUOUS,"(4:0,0.122,0,0)",0.122000,163522.000,496045.000
ES.3619,NL.IMAER,ES.3619,ADECS (2117),0.000000000000000,285.000000000000000,CONTINUOUS,"(4:0,0.122,0,0)",0.122000,163817.000,496316.000
ES.3620,NL.IMAER,ES.3620,ADECS (2118),0.000000000000000,329.000000000000000,CONTINUOUS,"(4:0,0.00654,0,0)",0.006540,165669.000,496019.000
ES.3621,NL.IMAER,ES.3621,ADECS (2119),0.000000000000000,354.000000000000000,CONTINUOUS,"(4:0,0.00654,0,0)",0.006540,166042.000,496117.000
ES.3622,NL.IMAER,ES.3622,ADECS (2120),0.000000000000000,379.000000000000000,CONTINUOUS,"(4:0,0.00654,0,0)",0.006540,166385.000,495924.000
ES.3623,NL.IMAER,ES.3623,ADECS (2121),0.000000000000000,403.000000000000000,CONTINUOUS,"(4:0,0.00654,0,0)",0.006540,166629.000,495608.000
ES.3624,NL.IMAER,ES.3624,ADECS (2122),0.000000000000000,428.000000000000000,CONTINUOUS,"(4:0,0.00654,0,0)",0.006540,166873.000,495290.000
ES.3625,NL.IMAER,ES.3625,ADECS (2123),0.000000000000000,452.000000000000000,CONTINUOUS,"(4:0,0.00654,0,0)",0.006540,167116.000,494972.000
ES.3626,NL.IMAER,ES.3626,ADECS (2124),0.000000000000000,36.000000000000000,CONTINUOUS,"(4:0,0.0182,0,0)",0.018200,164701.000,497127.000
ES.3627,NL.IMAER,ES.3627,ADECS (2125),0.000000000000000,72.000000000000000,CONTINUOUS,"(4:0,0.0182,0,0)",0.018200,164996.000,497398.000
ES.3628,NL.IMAER,ES.3628,ADECS (2126),0.000000000000000,108.000000000000000,CONTINUOUS,"(4:0,0.0182,0,0)",0.018200,165290.000,497668.000
ES.3629,NL.IMAER,ES.3629,ADECS (2127),0.000000000000000,144.000000000000000,CONTINUOUS,"(4:0,0.00911,0,0)",0.009110,165577.000,497947.000
ES.3630,NL.IMAER,ES.3630,ADECS (2128),0.000000000000000,180.000000000000000,CONTINUOUS,"(4:0,0.00911,0,0)",0.009110,165658.000,498335.000
ES.3631,NL.IMAER,ES.3631,ADECS (2129),0.000000000000000,216.000000000000000,CONTINUOUS,"(4:0,0.00911,0,0)",0.009110,165450.000,498676.000
ES.3632,NL.IMAER,ES.3632,ADECS (2130),0.000000000000000,252.000000000000000,CONTINUOUS,"(4:0,0.00911,0,0)",0.009110,165161.000,498949.000
ES.3633,NL.IMAER,ES.3633,ADECS (2131),0.000000000000000,288.000000000000000,CONTINUOUS,"(4:0,0.00911,0,0)",0.009110,164773.000,499000.000
ES.3634,NL.IMAER,ES.3634,ADECS (2132),0.000000000000000,328.000000000000000,CONTINUOUS,"(4:0,0.00501,0,0)",0.005010,162560.000,498416.000
ES.3635,NL.IMAER,ES.3635,ADECS (2133),0.000000000000000,346.000000000000000,CONTINUOUS,"(4:0,0.00501,0,0)",0.005010,162372.000,498756.000
ES.3636,NL.IMAER,ES.3636,ADECS (2134),0.000000000000000,364.000000000000000,CONTINUOUS,"(4:0,0.00501,0,0)",0.005010,162426.000,499148.000
ES.3637,NL.IMAER,ES.3637,ADECS (2135),0.000000000000000,383.000000000000000,CONTINUOUS,"(4:0,0.00501,0,0)",0.005010,162626.000,499489.000
